customer_id,total_txns,total_value,fraud_txns,avg_txn_amount,fraud_value,risk_segment,home_country,avg_monthly_spend,is_frequent_traveler,account_age_days
1725,145,17184.01,0,118.51041379310344,0.0,low,US,292.98,False,1183
1726,113,126335.25,0,1118.0110619469026,0.0,low,US,3912.2,False,1721
1727,92,4428.08,1,48.13130434782609,27.97,low,US,482.05,False,2081
1728,101,8103.03,0,80.2280198019802,0.0,low,GB,609.56,False,1261
1729,111,15917.2,0,143.3981981981982,0.0,low,US,809.34,False,989
1730,110,8907.02,2,80.9729090909091,409.84,low,US,672.69,False,255
1731,126,30437.61,1,241.56833333333333,110.26,low,GB,1944.69,False,1711
1732,118,4046.45,0,34.29194915254237,0.0,medium,US,289.77,False,1982
1733,123,74104.3,1,602.4739837398374,434.46,low,US,997.29,False,1540
1734,103,16134.45,0,156.64514563106798,0.0,low,US,571.41,False,1899
1735,109,13375.99,2,122.71550458715596,190.04000000000002,medium,US,1193.27,False,1890
1736,125,4784.01,2,38.27208,51.269999999999996,low,US,406.06,False,1753
1737,106,11877.91,1,112.05575471698113,131.49,low,US,359.47,False,1116
1738,125,37262.25,1,298.098,577.06,low,US,952.29,True,245
1739,114,17008.31,2,149.19570175438596,324.35999999999996,low,US,680.07,False,37
1740,116,17380.92,0,149.8355172413793,0.0,low,GB,235.51,False,471
1741,101,29160.29,0,288.71574257425743,0.0,low,US,1654.16,True,961
1742,111,32662.97,0,294.260990990991,0.0,low,US,952.66,False,1636
1743,139,12159.52,1,87.47856115107913,52.17,low,GB,460.92,False,1014
1744,118,16558.48,1,140.32610169491525,365.17,low,US,323.3,False,79
1745,116,9611.46,0,82.85741379310345,0.0,low,US,683.84,False,484
1746,110,20658.27,0,187.80245454545454,0.0,low,US,892.87,False,2145
1747,117,1201.31,0,10.267606837606838,0.0,low,US,117.37,False,2164
1748,136,27383.739999999998,2,201.3510294117647,306.51,low,US,690.98,False,844
1749,113,107201.47,4,948.685575221239,3218.34,medium,US,886.52,False,1768
1750,129,1298.7,0,10.067441860465117,0.0,low,US,59.31,False,1583
1751,110,7049.53,0,64.08663636363636,0.0,low,US,587.91,False,2041
1752,144,112965.85,0,784.4850694444444,0.0,low,US,920.71,False,1947
1753,121,15360.51,1,126.94636363636364,159.85,low,US,831.13,False,1388
1754,125,9133.54,1,73.06832,58.73,low,US,1014.55,False,882
1755,117,1062.46,0,9.080854700854701,0.0,medium,US,366.94,False,1383
1756,97,3210.3,0,33.095876288659795,0.0,low,CA,193.27,False,719
1757,119,1447.36,2,12.16268907563025,9.81,low,US,97.54,False,781
1758,129,76593.01,0,593.7442635658914,0.0,high,US,1316.85,False,1344
1759,117,10327.21,0,88.26675213675213,0.0,low,US,927.75,False,1264
1760,148,28919.16,2,195.39972972972973,293.58000000000004,medium,US,1410.42,False,1284
1761,120,3789.78,0,31.581500000000002,0.0,low,GB,256.56,False,860
1762,115,8950.12,0,77.82713043478262,0.0,low,US,1015.82,False,913
1763,111,2974.06,1,26.793333333333333,23.09,medium,US,127.43,False,52
1764,114,12665.26,0,111.09877192982457,0.0,low,US,225.31,False,1329
1765,120,10297.93,1,85.81608333333334,80.43,low,AU,551.91,False,1273
1766,129,171921.22,0,1332.7226356589147,0.0,low,US,895.06,False,2050
1767,125,98204.05,0,785.6324000000001,0.0,low,US,2233.02,False,1119
1768,116,1668.32,0,14.382068965517242,0.0,low,US,397.0,False,1040
1769,133,43830.94,1,329.55593984962405,34.29,low,US,226.07,True,176
1770,124,6791.45,3,54.769758064516125,93.16,low,US,215.85,False,454
1771,100,2904.1,0,29.041,0.0,low,US,265.32,False,760
1772,105,147816.5,0,1407.7761904761905,0.0,low,CA,3637.04,False,844
1773,119,14945.74,1,125.5944537815126,123.55,low,US,973.78,False,813
1774,137,80512.92,0,587.6855474452555,0.0,low,US,1341.14,False,881
1775,125,10793.87,1,86.35096,71.53,low,US,397.39,False,1690
1776,109,30518.61,0,279.987247706422,0.0,low,US,492.02,False,313
1777,104,7291.55,1,70.1110576923077,23.23,low,US,924.58,False,747
1778,112,8845.77,1,78.98008928571429,16.49,low,US,312.56,False,381
1779,121,1052.12,0,8.695206611570248,0.0,low,US,379.11,False,694
1780,114,7228.87,0,63.41114035087719,0.0,low,GB,268.48,False,1508
1781,118,10017.08,0,84.89050847457627,0.0,low,US,329.39,False,131
1782,118,8911.21,2,75.51872881355932,1069.44,high,US,514.96,False,763
1783,116,2110.37,2,18.192844827586207,71.27000000000001,medium,US,235.21,False,81
1784,130,118345.05,0,910.3465384615384,0.0,low,US,637.39,True,2092
1785,131,25447.81,1,194.25809160305346,259.72,medium,US,636.59,False,1600
1786,131,41805.96,0,319.12946564885493,0.0,medium,US,419.34,False,556
1787,114,6862.27,0,60.195350877192986,0.0,low,US,233.99,False,458
1788,122,35803.74,0,293.4732786885246,0.0,low,CA,541.57,False,243
1789,132,34551.73,2,261.75553030303035,969.8199999999999,low,US,312.81,False,1051
1790,124,16855.37,2,135.93040322580643,350.68,low,US,513.85,False,1657
1791,111,31484.59,0,283.644954954955,0.0,low,GB,1323.87,True,1291
1792,121,5828.99,1,48.17347107438016,60.81,low,US,159.55,False,1933
1793,117,95444.59,0,815.7657264957264,0.0,low,US,3484.7,True,772
1794,114,59891.03,1,525.3599122807018,683.56,medium,US,461.61,True,630
1795,105,95327.87,1,907.8844761904761,150.59,low,AU,713.84,True,1062
1796,118,4460.93,1,37.80449152542373,17.66,low,US,250.27,False,466
1797,121,9190.37,0,75.95347107438018,0.0,low,US,1377.45,False,2137
1798,102,1336.52,1,13.103137254901961,33.37,low,US,440.07,False,431
1799,117,12332.4,0,105.40512820512821,0.0,low,US,345.6,False,1064
1800,107,12837.98,1,119.9811214953271,195.86,low,GB,293.55,False,1157
1801,132,18135.45,0,137.38977272727274,0.0,low,US,386.97,False,153
1802,133,5438.04,1,40.88751879699248,21.28,low,US,718.03,False,1041
1803,110,2231.28,1,20.28436363636364,11.04,low,US,575.67,False,1012
1804,111,14870.39,1,133.96747747747747,239.56,low,US,475.39,False,590
1805,128,10244.73,0,80.036953125,0.0,low,US,259.75,False,306
1806,119,6208.05,0,52.168487394957985,0.0,low,US,246.59,False,127
1807,115,3377.57,0,29.37017391304348,0.0,low,CA,325.45,False,48
1808,118,11249.43,0,95.33415254237288,0.0,low,US,745.64,False,1070
1809,123,7597.64,1,61.76943089430895,103.23,low,US,894.29,False,224
1810,127,19457.98,1,153.21244094488188,125.5,low,US,1009.63,False,2102
1811,140,27081.03,1,193.43592857142858,867.85,low,US,492.1,False,558
1812,120,12489.66,1,104.0805,222.02,low,US,695.9,False,1439
1813,113,14605.03,0,129.24805309734515,0.0,low,US,423.43,False,1484
1814,127,1837.67,1,14.46984251968504,22.24,medium,US,102.71,False,1100
1815,112,8740.9,0,78.04375,0.0,low,DE,405.72,True,1938
1816,135,22892.45,0,169.5737037037037,0.0,low,US,351.5,False,269
1817,116,1229.4,1,10.598275862068967,85.28,low,US,193.42,False,535
1818,113,6084.7699999999995,2,53.8475221238938,132.63,low,US,295.7,False,575
1819,123,2590.18,1,21.058373983739838,41.51,low,US,556.45,False,322
1820,132,1399.41,1,10.601590909090909,6.51,low,CA,177.7,False,666
1821,118,2059.65,1,17.454661016949153,5.7,low,US,259.9,False,705
1822,125,21876.1,0,175.00879999999998,0.0,low,US,1984.48,True,1681
1823,115,1619.34,1,14.081217391304348,54.07,low,US,116.46,False,681
1824,116,32176.31,0,277.3819827586207,0.0,low,US,417.86,True,1923
1825,147,6043.14,0,41.10979591836735,0.0,low,GB,172.49,False,1698
1826,129,11067.34,1,85.79333333333334,509.85,low,CA,250.52,False,1977
1827,126,20788.99,2,164.99198412698414,779.8199999999999,low,US,412.42,False,257
1828,107,3160.19,1,29.53448598130841,209.92,low,US,202.59,False,2156
1829,110,6484.65,1,58.95136363636363,135.83,low,DE,825.95,False,1356
1830,102,41479.1,1,406.6578431372549,460.76,medium,US,1662.43,False,2151
1831,125,53412.53,2,427.30024,2457.14,low,US,1051.01,False,796
1832,127,34291.82,0,270.0143307086614,0.0,low,US,1239.11,False,2088
1833,111,23217.1,0,209.16306306306305,0.0,low,US,142.34,True,1301
1834,106,5852.64,1,55.21358490566038,20.05,low,US,395.93,False,185
1835,111,6922.59,1,62.365675675675675,70.33,low,US,750.45,False,915
1836,116,103028.26,2,888.1746551724137,5109.71,low,US,1079.3,False,327
1837,133,37410.56,0,281.28240601503757,0.0,low,US,2387.54,False,2063
1838,130,67852.43,0,521.9417692307692,0.0,low,US,1289.66,False,687
1839,114,35450.48,0,310.9691228070176,0.0,low,US,1104.16,False,510
1840,106,30597.8,0,288.65849056603776,0.0,low,CA,5272.37,True,1224
1841,111,10187.12,2,91.77585585585587,582.71,medium,US,537.37,False,948
1842,120,2312.18,1,19.268166666666666,9.58,low,US,379.88,False,239
1843,134,8727.039999999999,0,65.12716417910447,0.0,low,US,578.03,False,1793
1844,127,8478.42,1,66.7592125984252,81.61,low,US,216.25,False,1856
1845,96,18816.1,0,196.00104166666665,0.0,low,US,523.67,False,1634
1846,138,4031.46,0,29.213478260869564,0.0,low,US,104.15,False,1362
1847,122,9676.12,0,79.31245901639345,0.0,low,US,305.95,True,899
1848,123,10292.33,1,83.67747967479674,17.24,low,US,444.17,False,1201
1849,126,9359.21,0,74.27944444444444,0.0,low,US,1158.26,False,1155
1850,124,529204.53,0,4267.778467741936,0.0,low,US,1339.41,True,387
1851,125,14346.47,1,114.77176,145.61,low,US,207.01,False,206
1852,140,250666.5,0,1790.475,0.0,low,AU,3192.09,False,577
1853,129,59700.57,0,462.79511627906976,0.0,low,US,563.14,False,1011
1854,107,5798.12,0,54.188037383177566,0.0,low,US,611.58,False,376
1855,122,1950.14,0,15.984754098360657,0.0,low,US,114.9,True,260
1856,114,27364.58,2,240.04017543859652,2089.81,medium,US,282.01,False,1870
1857,122,24979.55,1,204.75040983606556,59.62,low,US,1267.55,False,839
1858,119,14060.05,1,118.1516806722689,137.32,low,US,574.1,False,1291
1859,107,27603.21,0,257.9739252336449,0.0,low,US,542.96,False,1161
1860,124,5723.45,0,46.15685483870968,0.0,low,US,604.53,False,1617
1861,124,6351.34,0,51.22048387096774,0.0,low,US,134.44,False,1627
1862,128,4046.75,3,31.615234375,141.45,medium,US,451.72,False,669
1863,114,100223.06,1,879.149649122807,1558.44,low,US,1750.22,False,1861
1864,109,12893.73,0,118.2911009174312,0.0,low,US,1310.33,False,831
1865,119,4819.14,1,40.49697478991597,64.24,low,US,440.24,True,1834
1866,108,6650.88,2,61.58222222222222,269.56,low,US,2012.84,False,904
1867,120,5900.9,0,49.174166666666665,0.0,low,US,158.67,False,269
1868,134,99984.91,1,746.1560447761194,70.45,low,US,205.51,False,1671
1869,111,33171.69,2,298.8440540540541,1154.91,low,US,2636.64,False,95
1870,109,59471.979999999996,1,545.614495412844,1521.0,low,CA,828.96,False,1698
1871,137,56522.659999999996,1,412.5741605839416,298.07,low,US,379.94,False,123
1872,106,7715.83,0,72.79084905660378,0.0,low,US,468.82,False,476
1873,118,3875.64,2,32.844406779661014,18.23,low,US,238.42,False,1333
1874,117,44728.8,0,382.29743589743595,0.0,low,US,632.03,False,2063
1875,131,30555.67,0,233.2493893129771,0.0,low,US,588.54,False,912
1876,126,12000.31,1,95.24055555555555,28.32,low,US,501.65,False,290
1877,114,4259.76,0,37.36631578947369,0.0,low,US,173.51,False,533
1878,139,22275.53,0,160.25561151079137,0.0,low,US,625.33,False,1965
1879,128,44317.38,0,346.22953125,0.0,low,US,305.96,False,1599
1880,110,2500.11,1,22.728272727272728,77.73,low,US,202.88,False,246
1881,102,21273.74,1,208.56607843137257,147.12,low,US,1540.82,False,861
1882,131,56699.34,0,432.8193893129771,0.0,low,CA,3472.91,False,601
1883,125,40100.33,1,320.80264,317.65,low,US,2830.92,False,414
1884,139,23190.87,0,166.84079136690647,0.0,low,US,884.58,False,1858
1885,116,6070.51,1,52.33198275862069,15.7,medium,US,387.99,False,1364
1886,136,52475.08,0,385.84617647058826,0.0,low,US,462.52,False,417
1887,112,72663.52,0,648.7814285714286,0.0,low,US,709.84,False,1435
1888,133,59738.159999999996,0,449.15909774436085,0.0,low,US,337.57,False,923
1889,101,13160.58,0,130.30277227722772,0.0,low,US,1614.74,False,162
1890,117,970.53,1,8.295128205128204,1.99,high,US,78.87,False,1001
1891,124,15250.76,0,122.99,0.0,low,US,377.6,False,430
1892,126,18591.74,1,147.5534920634921,280.75,low,US,1013.3,True,559
1893,105,5735.34,0,54.62228571428572,0.0,low,US,230.29,False,1928
1894,126,4610.16,0,36.58857142857143,0.0,low,US,396.97,False,1564
1895,116,10359.3,1,89.30431034482758,71.97,low,US,840.74,False,319
1896,113,104896.67,1,928.2891150442478,1559.01,low,US,1932.25,False,1868
1897,111,2238.81,0,20.16945945945946,0.0,low,US,153.77,False,1270
1898,127,15939.01,0,125.50401574803149,0.0,low,US,143.84,False,1919
1899,124,5944.25,0,47.9375,0.0,medium,US,210.31,False,1643
1900,127,4911.88,0,38.676220472440946,0.0,low,US,123.5,False,762
1901,94,2527.76,0,26.891063829787235,0.0,low,AU,131.66,False,1185
1902,111,22139.31,0,199.45324324324326,0.0,low,US,205.33,False,1176
1903,95,15943.76,0,167.82905263157895,0.0,low,US,1495.39,False,1585
1904,124,33677.95,5,271.5963709677419,2789.02,medium,DE,372.09,False,566
1905,106,7102.0199999999995,1,67.00018867924528,100.96,low,US,506.86,False,749
1906,101,8751.54,0,86.64891089108912,0.0,low,US,208.53,False,558
1907,105,48190.54,1,458.9575238095238,213.95,medium,US,871.47,False,669
1908,137,272191.88,0,1986.8020437956204,0.0,low,US,2665.61,False,378
1909,118,12728.89,0,107.87194915254237,0.0,low,US,221.66,False,108
1910,107,45265.29,1,423.04009345794395,176.09,low,US,2326.86,False,2060
1911,134,7254.34,1,54.13686567164179,98.06,low,US,684.02,False,190
1912,110,7709.14,0,70.08309090909091,0.0,low,US,500.28,False,1948
1913,127,28685.829999999998,1,225.8726771653543,232.13,low,US,706.35,False,36
1914,129,18668.62,2,144.71798449612402,122.14,medium,US,700.28,False,1709
1915,106,124368.31,0,1173.2859433962265,0.0,low,US,2621.22,False,739
1916,123,24412.07,1,198.4721138211382,268.41,low,US,786.98,False,1148
1917,98,36760.48,1,375.10693877551023,82.74,low,US,801.91,False,639
1918,113,17868.47,0,158.12805309734514,0.0,low,US,337.19,False,1089
1919,129,20060.64,2,155.50883720930233,669.6700000000001,medium,US,1048.56,False,1005
1920,126,3074.73,0,24.402619047619048,0.0,low,US,208.27,False,1174
1921,113,10346.66,1,91.5633628318584,27.96,low,US,543.54,False,879
1922,114,155693.3,0,1365.7307017543858,0.0,low,US,6600.86,True,1188
1923,113,16421.28,0,145.32106194690263,0.0,low,US,51.74,False,1812
1924,120,62251.8,0,518.765,0.0,medium,US,607.79,False,968
1925,138,46999.7,1,340.57753623188404,376.11,low,US,629.21,False,810
1926,125,8602.44,0,68.81952,0.0,low,US,401.3,False,314
1927,112,7116.85,2,63.543303571428574,150.13,low,US,409.91,False,806
1928,108,6439.47,0,59.624722222222225,0.0,low,AU,535.0,False,301
1929,137,2817.43,0,20.565182481751823,0.0,low,US,392.76,False,424
1930,111,8989.19,0,80.9836936936937,0.0,low,US,601.71,False,2086
1931,118,3372.45,0,28.58008474576271,0.0,low,US,317.71,False,223
1932,121,191019.03,0,1578.6696694214877,0.0,low,US,3041.64,False,1071
1933,131,10578.59,0,80.75259541984732,0.0,low,US,392.76,False,1832
1934,134,17359.72,0,129.55014925373135,0.0,low,US,822.75,False,2088
1935,117,8240.14,1,70.428547008547,104.15,low,US,269.85,False,346
1936,110,19119.16,0,173.81054545454546,0.0,low,US,1141.19,False,383
1937,99,15375.06,0,155.30363636363637,0.0,low,US,953.48,False,834
1938,115,50633.7,0,440.29304347826087,0.0,low,US,718.62,True,1227
1939,100,2083.97,0,20.839699999999997,0.0,low,US,195.47,False,2103
1940,115,11459.25,0,99.64565217391305,0.0,low,US,250.34,False,478
1941,134,16323.83,4,121.81962686567164,1301.85,medium,CA,2247.46,False,385
1942,147,28090.58,0,191.09238095238098,0.0,low,US,247.86,False,576
1943,125,30158.42,0,241.26736,0.0,low,US,877.27,False,1918
1944,117,9892.6,2,84.55213675213676,253.38,high,US,210.57,False,94
1945,115,17589.2,0,152.94956521739132,0.0,low,CA,1221.15,False,851
1946,134,9761.55,1,72.84738805970149,54.37,low,DE,265.67,True,286
1947,120,3500.23,0,29.168583333333334,0.0,low,US,207.09,False,369
1948,121,1262.98,0,10.437851239669422,0.0,low,US,259.54,False,2010
1949,132,3496.35,2,26.4875,175.1,low,US,299.34,False,33
1950,110,4770.32,0,43.36654545454545,0.0,low,US,709.25,False,724
1951,119,7574.36,2,63.650084033613446,140.41,low,GB,524.5,False,2007
1952,104,3259.94,1,31.345576923076923,10.17,low,US,183.89,False,1343
1953,123,5216.95,0,42.41422764227642,0.0,low,US,480.51,False,184
1954,100,1456.09,3,14.560899999999998,96.12,high,US,176.06,False,1034
1955,116,6737.96,2,58.08586206896552,460.67999999999995,low,US,879.37,False,2127
1956,130,22684.23,1,174.49407692307693,387.41,low,US,1037.13,False,894
1957,114,1853.63,0,16.259912280701755,0.0,medium,US,482.24,False,1171
1958,128,5223.54,1,40.80890625,38.49,low,US,629.22,False,1178
1959,119,7842.95,3,65.90714285714286,210.45000000000002,low,US,2384.9,False,1456
1960,119,17453.48,1,146.66789915966388,363.81,low,US,427.59,True,434
1961,132,6220.74,1,47.12681818181818,34.62,low,US,210.64,False,1843
1962,131,279454.38,0,2133.239541984733,0.0,low,US,829.88,False,2165
1963,116,28695.04,0,247.37103448275863,0.0,low,US,177.79,True,337
1964,144,3328.11,3,23.111875,174.56,low,US,407.68,False,1797
1965,116,3682.38,0,31.744655172413793,0.0,low,US,287.41,False,1794
1966,116,8131.17,0,70.09629310344828,0.0,low,DE,262.0,False,1631
1967,113,19732.239999999998,0,174.62159292035398,0.0,low,US,393.44,False,831
1968,134,114168.33,1,852.0024626865671,102.97,low,US,1107.55,False,1042
1969,138,10965.49,0,79.46007246376811,0.0,low,DE,1332.89,False,1842
1970,111,23761.94,0,214.07153153153152,0.0,low,US,1134.09,False,360
1971,125,36368.8,0,290.9504,0.0,low,US,666.95,False,1820
1972,116,2473.58,0,21.32396551724138,0.0,low,AU,390.74,False,2018
1973,105,3698.18,0,35.2207619047619,0.0,low,US,59.02,False,1502
1974,97,9775.9,2,100.78247422680413,352.13,medium,US,686.01,False,767
1975,145,32423.39,1,223.60958620689655,334.52,low,US,63.35,False,1237
1976,137,3006.38,2,21.944379562043796,35.370000000000005,low,US,87.27,False,138
1977,124,4268.21,0,34.421048387096775,0.0,low,US,426.03,False,2042
1978,127,78017.58,0,614.3116535433071,0.0,low,US,625.23,False,769
1979,130,18721.45,0,144.01115384615386,0.0,low,US,328.33,False,153
1980,130,72364.77,1,556.652076923077,608.44,medium,US,1962.51,False,1746
1981,147,15772.84,5,107.298231292517,1637.6999999999998,medium,US,746.87,False,1450
1982,135,10771.18,2,79.78651851851852,38.26,low,US,393.68,False,1375
1983,103,19747.09,1,191.71932038834953,228.18,low,US,1715.88,False,146
1984,143,42025.62,0,293.88545454545454,0.0,low,US,2015.46,False,1651
1985,123,38819.67,0,315.60707317073167,0.0,low,US,781.57,False,1406
1986,107,8031.91,1,75.06457943925234,40.11,low,US,245.25,False,1744
1987,118,7096.82,1,60.14254237288135,34.82,low,US,300.29,False,1817
1988,129,6763.68,0,52.43162790697674,0.0,low,US,134.01,False,487
1989,112,6317.6,0,56.40714285714286,0.0,medium,US,474.29,False,484
1990,119,9015.56,1,75.76100840336134,352.94,low,US,191.51,False,2025
1991,112,12530.82,1,111.88232142857143,139.87,low,AU,366.44,False,1177
1992,121,32248.26,3,266.51454545454544,490.95000000000005,medium,US,623.0,False,976
1993,109,1238.57,0,11.363027522935779,0.0,low,US,82.65,False,650
1994,125,12783.73,0,102.26984,0.0,low,US,158.01,False,1410
1995,122,1059.79,2,8.686803278688524,9.94,low,US,312.26,False,1658
1996,125,11209.72,1,89.67775999999999,51.85,low,US,470.0,False,34
1997,112,5574.8,1,49.775,200.28,low,US,315.92,False,1223
1998,122,8964.83,1,73.4822131147541,36.31,low,US,386.27,False,2175
1999,126,66442.63,2,527.3224603174604,145.14,low,US,260.98,False,636
2000,107,8321.130000000001,0,77.76757009345795,0.0,low,US,133.69,False,636
2001,122,7978.33,1,65.3961475409836,216.02,low,US,304.52,False,1926
2002,134,10056.45,1,75.04813432835822,22.41,low,US,406.73,False,164
2003,122,13099.02,1,107.36901639344262,193.42,low,US,372.65,False,888
2004,105,13895.15,1,132.3347619047619,119.32,low,US,544.91,False,1019
2005,98,33834.77,1,345.2527551020408,398.98,low,US,718.38,False,1753
2006,114,25476.95,1,223.48201754385966,164.6,low,US,910.1,False,308
2007,109,34792.66,1,319.1987155963303,273.76,low,US,278.61,False,967
2008,134,1389.96,0,10.372835820895522,0.0,low,US,119.32,False,359
2009,130,111590.18,1,858.386,1066.26,low,US,1547.56,False,1731
2010,101,36629.14,0,362.6647524752475,0.0,low,US,697.08,True,1395
2011,140,8567.79,0,61.1985,0.0,low,US,208.68,False,1102
2012,117,18248.63,2,155.97119658119658,85.78,low,US,632.66,False,878
2013,119,130030.91,1,1092.6967226890756,834.01,low,US,1288.45,False,360
2014,109,355570.84,0,3262.1177981651376,0.0,low,US,2336.15,False,2021
2015,118,122765.05,0,1040.381779661017,0.0,low,US,617.42,False,1428
2016,125,26680.08,2,213.44064,826.96,low,AU,1278.83,False,719
2017,109,2154.04,0,19.76183486238532,0.0,low,US,165.9,False,924
2018,121,25594.66,2,211.52611570247933,731.36,low,US,477.08,False,1598
2019,120,6083.65,2,50.69708333333333,81.29,low,US,364.49,False,1584
2020,121,5586.33,1,46.16801652892562,53.18,low,US,670.69,False,1025
2021,120,35262.67,0,293.8555833333333,0.0,medium,US,2100.8,False,684
2022,117,68351.83,0,584.2036752136752,0.0,low,US,617.02,True,1455
2023,123,6021.77,4,48.95747967479675,675.4300000000001,medium,US,211.89,False,1451
2024,113,3730.75,1,33.01548672566372,83.4,low,US,158.05,False,1325
2025,111,30395.87,0,273.83666666666664,0.0,low,US,2167.22,False,187
2026,118,44861.41,0,380.1814406779661,0.0,low,US,782.44,False,1051
2027,128,16776.71,0,131.068046875,0.0,low,US,737.51,False,1356
2028,119,795.23,2,6.682605042016807,21.09,low,US,361.64,False,2082
2029,117,22091.38,0,188.81521367521367,0.0,low,US,627.08,False,1165
2030,130,30726.989999999998,1,236.36146153846153,41.56,low,GB,202.7,True,770
2031,142,33319.71,2,234.64584507042252,826.95,low,CA,698.18,False,1230
2032,116,11953.14,2,103.04431034482758,162.64,medium,US,171.16,False,412
2033,130,16970.28,2,130.54061538461536,15.36,low,DE,356.61,False,225
2034,107,3147.18,1,29.41289719626168,12.02,low,US,276.27,False,1494
2035,127,8079.55,0,63.61850393700787,0.0,low,US,26.27,False,2160
2036,110,2185.08,3,19.864363636363635,57.54,low,US,360.65,False,1857
2037,124,1536.44,1,12.390645161290323,12.21,medium,US,219.43,False,1290
2038,124,17080.31,0,137.74443548387097,0.0,low,US,407.75,False,116
2039,123,1828.42,0,14.86520325203252,0.0,medium,US,493.51,False,2164
2040,122,568634.93,0,4660.9420491803285,0.0,low,US,2419.07,False,1001
2041,111,6380.97,1,57.48621621621622,63.12,low,US,648.23,False,655
2042,125,9597.67,0,76.78136,0.0,low,US,665.61,False,1957
2043,116,50604.17,1,436.24284482758617,592.05,low,GB,769.74,False,1642
2044,116,25121.39,0,216.5637068965517,0.0,low,US,1079.9,False,1649
2045,116,32001.239999999998,0,275.87275862068964,0.0,low,US,741.63,False,629
2046,103,21467.1,3,208.41844660194172,1521.9,high,US,634.95,False,2172
2047,121,6353.84,2,52.51107438016529,393.61,low,US,934.6,False,1008
2048,122,1126.03,0,9.229754098360656,0.0,low,DE,55.48,False,1177
2049,123,49848.56,0,405.27284552845526,0.0,low,US,3229.71,True,1652
2050,117,43551.98,0,372.2391452991453,0.0,high,US,2060.61,False,1455
2051,142,47443.24,4,334.107323943662,1396.28,low,US,599.1,False,402
2052,128,15925.65,0,124.419140625,0.0,low,US,138.14,False,683
2053,113,12182.49,0,107.80964601769911,0.0,low,US,1464.57,False,810
2054,122,37819.04,0,309.992131147541,0.0,low,GB,263.88,False,2076
2055,115,10885.85,0,94.6595652173913,0.0,low,US,796.68,False,1573
2056,131,1758.87,0,13.42648854961832,0.0,low,US,155.3,False,821
2057,108,74937.42,0,693.865,0.0,low,US,3654.69,False,1617
2058,139,2311.66,1,16.63064748201439,11.51,low,CA,134.56,False,1625
2059,142,8133.84,2,57.28056338028169,125.91,low,US,524.31,False,881
2060,115,1206.93,1,10.49504347826087,47.74,low,US,72.97,False,900
2061,112,2848.36,0,25.431785714285716,0.0,low,US,474.8,False,1961
2062,116,11368.06,1,98.0005172413793,77.35,low,US,336.04,False,1243
2063,120,97104.29,2,809.2024166666666,1361.8600000000001,low,US,1371.23,False,352
2064,137,33246.95,0,242.67846715328466,0.0,low,US,336.02,False,1584
2065,115,19777.89,1,171.98165217391303,112.28,medium,CA,1373.01,False,1303
2066,102,933.35,0,9.150490196078431,0.0,low,US,196.03,False,1129
2067,111,1985.61,1,17.888378378378377,5.72,low,CA,382.31,False,1596
2068,100,86571.2,0,865.712,0.0,low,US,389.27,False,1989
2069,127,15535.41,0,122.32606299212598,0.0,low,US,769.72,False,743
2070,104,15792.02,0,151.84634615384616,0.0,low,DE,686.45,False,935
2071,114,42723.51,0,374.7676315789474,0.0,low,US,943.88,False,439
2072,114,12034.46,0,105.56543859649122,0.0,low,GB,626.5,False,1427
2073,125,17536.91,0,140.29528,0.0,low,US,893.53,False,899
2074,127,13395.39,1,105.47551181102362,220.0,low,CA,219.63,False,769
2075,118,10837.38,1,91.8422033898305,158.38,high,GB,699.19,False,1534
2076,114,51686.35,0,453.38903508771926,0.0,low,US,2095.16,False,911
2077,118,12088.380000000001,0,102.44389830508476,0.0,low,US,108.64,False,1033
2078,115,40515.909999999996,1,352.3122608695652,582.73,low,US,765.18,True,980
2079,132,27640.36,1,209.39666666666668,121.46,low,US,906.06,False,588
2080,126,156131.85,1,1239.1416666666667,984.83,low,US,1835.49,False,301
2081,140,80540.24,1,575.2874285714286,433.35,low,AU,947.14,False,1816
2082,126,15373.65,0,122.01309523809523,0.0,low,US,539.31,False,228
2083,131,29461.12,1,224.89404580152672,155.56,low,US,725.65,False,731
2084,117,11614.17,1,99.26641025641025,251.71,low,US,254.29,False,1471
2085,120,2778.19,1,23.151583333333335,57.22,medium,US,347.52,False,313
2086,112,2004.95,0,17.901339285714286,0.0,low,US,148.1,False,1445
2087,119,26335.01,2,221.30260504201678,616.52,low,US,1878.68,False,1613
2088,111,5281.57,0,47.58171171171171,0.0,low,US,738.88,False,1461
2089,132,6631.47,0,50.238409090909094,0.0,medium,US,216.05,True,688
2090,109,7992.88,0,73.32917431192661,0.0,low,US,629.06,False,72
2091,113,18711.94,2,165.59238938053096,258.08,low,US,1398.86,False,1946
2092,106,34409.63,0,324.6191509433962,0.0,low,US,1204.13,False,735
2093,94,717.0,2,7.627659574468085,22.99,low,US,213.82,False,1768
2094,108,2604.78,0,24.118333333333336,0.0,low,US,29.36,False,457
2095,120,51909.23,3,432.5769166666667,3631.53,high,US,703.34,False,380
2096,129,3937.82,0,30.525736434108527,0.0,low,US,221.81,False,1710
2097,126,20552.83,0,163.11769841269842,0.0,low,AU,862.72,False,2059
2098,122,95113.86,0,779.6218032786885,0.0,low,AU,1158.92,False,1888
2099,118,41425.5,0,351.0635593220339,0.0,low,US,1342.47,False,1652
2100,108,62195.63,1,575.885462962963,567.94,medium,US,2369.1,False,562
